sample_id,label_id,label_name,split,seed,dataset
0,0,g1,train,2025,nus_hand_posture
2,0,g1,train,2025,nus_hand_posture
3,0,g1,train,2025,nus_hand_posture
4,0,g1,train,2025,nus_hand_posture
6,0,g1,train,2025,nus_hand_posture
7,0,g1,train,2025,nus_hand_posture
9,0,g1,train,2025,nus_hand_posture
11,0,g1,train,2025,nus_hand_posture
12,0,g1,train,2025,nus_hand_posture
13,0,g1,train,2025,nus_hand_posture
16,0,g1,train,2025,nus_hand_posture
18,0,g1,train,2025,nus_hand_posture
19,0,g1,train,2025,nus_hand_posture
20,0,g1,train,2025,nus_hand_posture
21,0,g1,train,2025,nus_hand_posture
22,1,g10,train,2025,nus_hand_posture
23,1,g10,train,2025,nus_hand_posture
24,1,g10,train,2025,nus_hand_posture
25,1,g10,train,2025,nus_hand_posture
27,1,g10,train,2025,nus_hand_posture
28,1,g10,train,2025,nus_hand_posture
29,1,g10,train,2025,nus_hand_posture
30,1,g10,train,2025,nus_hand_posture
33,1,g10,train,2025,nus_hand_posture
34,1,g10,train,2025,nus_hand_posture
36,1,g10,train,2025,nus_hand_posture
37,1,g10,train,2025,nus_hand_posture
38,1,g10,train,2025,nus_hand_posture
39,1,g10,train,2025,nus_hand_posture
42,1,g10,train,2025,nus_hand_posture
43,1,g10,train,2025,nus_hand_posture
44,2,g2,train,2025,nus_hand_posture
45,2,g2,train,2025,nus_hand_posture
46,2,g2,train,2025,nus_hand_posture
47,2,g2,train,2025,nus_hand_posture
48,2,g2,train,2025,nus_hand_posture
50,2,g2,train,2025,nus_hand_posture
53,2,g2,train,2025,nus_hand_posture
54,2,g2,train,2025,nus_hand_posture
55,2,g2,train,2025,nus_hand_posture
56,2,g2,train,2025,nus_hand_posture
58,2,g2,train,2025,nus_hand_posture
60,2,g2,train,2025,nus_hand_posture
61,2,g2,train,2025,nus_hand_posture
63,2,g2,train,2025,nus_hand_posture
65,2,g2,train,2025,nus_hand_posture
66,3,g3,train,2025,nus_hand_posture
67,3,g3,train,2025,nus_hand_posture
68,3,g3,train,2025,nus_hand_posture
71,3,g3,train,2025,nus_hand_posture
73,3,g3,train,2025,nus_hand_posture
74,3,g3,train,2025,nus_hand_posture
75,3,g3,train,2025,nus_hand_posture
76,3,g3,train,2025,nus_hand_posture
78,3,g3,train,2025,nus_hand_posture
79,3,g3,train,2025,nus_hand_posture
80,3,g3,train,2025,nus_hand_posture
81,3,g3,train,2025,nus_hand_posture
82,3,g3,train,2025,nus_hand_posture
83,3,g3,train,2025,nus_hand_posture
86,3,g3,train,2025,nus_hand_posture
88,4,g4,train,2025,nus_hand_posture
89,4,g4,train,2025,nus_hand_posture
90,4,g4,train,2025,nus_hand_posture
92,4,g4,train,2025,nus_hand_posture
93,4,g4,train,2025,nus_hand_posture
94,4,g4,train,2025,nus_hand_posture
96,4,g4,train,2025,nus_hand_posture
97,4,g4,train,2025,nus_hand_posture
101,4,g4,train,2025,nus_hand_posture
103,4,g4,train,2025,nus_hand_posture
105,4,g4,train,2025,nus_hand_posture
106,4,g4,train,2025,nus_hand_posture
