sample_id,label_id,label_name,split,seed,dataset
0,0,A,train,2025,asl_large_dataset
1,0,A,train,2025,asl_large_dataset
2,0,A,train,2025,asl_large_dataset
3,0,A,train,2025,asl_large_dataset
4,0,A,train,2025,asl_large_dataset
5,0,A,train,2025,asl_large_dataset
6,0,A,train,2025,asl_large_dataset
7,0,A,train,2025,asl_large_dataset
8,0,A,train,2025,asl_large_dataset
9,0,A,train,2025,asl_large_dataset
11,0,A,train,2025,asl_large_dataset
12,0,A,train,2025,asl_large_dataset
13,0,A,train,2025,asl_large_dataset
14,0,A,train,2025,asl_large_dataset
16,0,A,train,2025,asl_large_dataset
17,0,A,train,2025,asl_large_dataset
18,0,A,train,2025,asl_large_dataset
20,0,A,train,2025,asl_large_dataset
21,0,A,train,2025,asl_large_dataset
22,0,A,train,2025,asl_large_dataset
23,0,A,train,2025,asl_large_dataset
25,0,A,train,2025,asl_large_dataset
27,0,A,train,2025,asl_large_dataset
29,0,A,train,2025,asl_large_dataset
30,0,A,train,2025,asl_large_dataset
31,0,A,train,2025,asl_large_dataset
32,0,A,train,2025,asl_large_dataset
33,0,A,train,2025,asl_large_dataset
34,0,A,train,2025,asl_large_dataset
35,0,A,train,2025,asl_large_dataset
37,0,A,train,2025,asl_large_dataset
38,0,A,train,2025,asl_large_dataset
39,0,A,train,2025,asl_large_dataset
43,0,A,train,2025,asl_large_dataset
45,0,A,train,2025,asl_large_dataset
46,0,A,train,2025,asl_large_dataset
48,0,A,train,2025,asl_large_dataset
49,0,A,train,2025,asl_large_dataset
50,0,A,train,2025,asl_large_dataset
53,0,A,train,2025,asl_large_dataset
54,0,A,train,2025,asl_large_dataset
55,0,A,train,2025,asl_large_dataset
56,0,A,train,2025,asl_large_dataset
57,0,A,train,2025,asl_large_dataset
58,0,A,train,2025,asl_large_dataset
59,0,A,train,2025,asl_large_dataset
60,0,A,train,2025,asl_large_dataset
61,0,A,train,2025,asl_large_dataset
63,0,A,train,2025,asl_large_dataset
64,0,A,train,2025,asl_large_dataset
65,0,A,train,2025,asl_large_dataset
66,0,A,train,2025,asl_large_dataset
68,0,A,train,2025,asl_large_dataset
69,0,A,train,2025,asl_large_dataset
70,0,A,train,2025,asl_large_dataset
