sample_id,label_id,label_name,split,seed,dataset
1,0,A,train,2024,asl_large_dataset
2,0,A,train,2024,asl_large_dataset
4,0,A,train,2024,asl_large_dataset
5,0,A,train,2024,asl_large_dataset
6,0,A,train,2024,asl_large_dataset
8,0,A,train,2024,asl_large_dataset
11,0,A,train,2024,asl_large_dataset
13,0,A,train,2024,asl_large_dataset
17,0,A,train,2024,asl_large_dataset
19,0,A,train,2024,asl_large_dataset
20,0,A,train,2024,asl_large_dataset
21,0,A,train,2024,asl_large_dataset
24,0,A,train,2024,asl_large_dataset
25,0,A,train,2024,asl_large_dataset
26,0,A,train,2024,asl_large_dataset
27,0,A,train,2024,asl_large_dataset
28,0,A,train,2024,asl_large_dataset
30,0,A,train,2024,asl_large_dataset
32,0,A,train,2024,asl_large_dataset
34,0,A,train,2024,asl_large_dataset
35,0,A,train,2024,asl_large_dataset
36,0,A,train,2024,asl_large_dataset
37,0,A,train,2024,asl_large_dataset
38,0,A,train,2024,asl_large_dataset
41,0,A,train,2024,asl_large_dataset
42,0,A,train,2024,asl_large_dataset
43,0,A,train,2024,asl_large_dataset
44,0,A,train,2024,asl_large_dataset
45,0,A,train,2024,asl_large_dataset
47,0,A,train,2024,asl_large_dataset
49,0,A,train,2024,asl_large_dataset
51,0,A,train,2024,asl_large_dataset
52,0,A,train,2024,asl_large_dataset
53,0,A,train,2024,asl_large_dataset
54,0,A,train,2024,asl_large_dataset
55,0,A,train,2024,asl_large_dataset
56,0,A,train,2024,asl_large_dataset
58,0,A,train,2024,asl_large_dataset
61,0,A,train,2024,asl_large_dataset
63,0,A,train,2024,asl_large_dataset
65,0,A,train,2024,asl_large_dataset
66,0,A,train,2024,asl_large_dataset
69,0,A,train,2024,asl_large_dataset
70,0,A,train,2024,asl_large_dataset
72,0,A,train,2024,asl_large_dataset
73,0,A,train,2024,asl_large_dataset
75,0,A,train,2024,asl_large_dataset
77,0,A,train,2024,asl_large_dataset
78,0,A,train,2024,asl_large_dataset
79,0,A,train,2024,asl_large_dataset
80,0,A,train,2024,asl_large_dataset
81,0,A,train,2024,asl_large_dataset
84,0,A,train,2024,asl_large_dataset
85,0,A,train,2024,asl_large_dataset
86,0,A,train,2024,asl_large_dataset
87,0,A,train,2024,asl_large_dataset
88,0,A,train,2024,asl_large_dataset
89,0,A,train,2024,asl_large_dataset
90,0,A,train,2024,asl_large_dataset
92,0,A,train,2024,asl_large_dataset
93,0,A,train,2024,asl_large_dataset
94,0,A,train,2024,asl_large_dataset
95,0,A,train,2024,asl_large_dataset
96,0,A,train,2024,asl_large_dataset
98,0,A,train,2024,asl_large_dataset
99,0,A,train,2024,asl_large_dataset
100,0,A,train,2024,asl_large_dataset
101,0,A,train,2024,asl_large_dataset
102,0,A,train,2024,asl_large_dataset
103,0,A,train,2024,asl_large_dataset
104,0,A,train,2024,asl_large_dataset
106,0,A,train,2024,asl_large_dataset
107,0,A,train,2024,asl_large_dataset
108,0,A,train,2024,asl_large_dataset
110,0,A,train,2024,asl_large_dataset
111,0,A,train,2024,asl_large_dataset
112,0,A,train,2024,asl_large_dataset
113,0,A,train,2024,asl_large_dataset
114,0,A,train,2024,asl_large_dataset
115,0,A,train,2024,asl_large_dataset
116,0,A,train,2024,asl_large_dataset
117,0,A,train,2024,asl_large_dataset
119,0,A,train,2024,asl_large_dataset
120,0,A,train,2024,asl_large_dataset
122,0,A,train,2024,asl_large_dataset
123,0,A,train,2024,asl_large_dataset
124,0,A,train,2024,asl_large_dataset
125,0,A,train,2024,asl_large_dataset
126,0,A,train,2024,asl_large_dataset
127,0,A,train,2024,asl_large_dataset
128,0,A,train,2024,asl_large_dataset
129,0,A,train,2024,asl_large_dataset
133,0,A,train,2024,asl_large_dataset
134,0,A,train,2024,asl_large_dataset
137,0,A,train,2024,asl_large_dataset
138,0,A,train,2024,asl_large_dataset
139,0,A,train,2024,asl_large_dataset
140,0,A,train,2024,asl_large_dataset
141,0,A,train,2024,asl_large_dataset
142,0,A,train,2024,asl_large_dataset
143,0,A,train,2024,asl_large_dataset
145,0,A,train,2024,asl_large_dataset
147,0,A,train,2024,asl_large_dataset
149,0,A,train,2024,asl_large_dataset
151,0,A,train,2024,asl_large_dataset
152,0,A,train,2024,asl_large_dataset
153,0,A,train,2024,asl_large_dataset
154,0,A,train,2024,asl_large_dataset
155,0,A,train,2024,asl_large_dataset
159,0,A,train,2024,asl_large_dataset
161,0,A,train,2024,asl_large_dataset
162,0,A,train,2024,asl_large_dataset
163,0,A,train,2024,asl_large_dataset
166,0,A,train,2024,asl_large_dataset
167,0,A,train,2024,asl_large_dataset
168,0,A,train,2024,asl_large_dataset
169,0,A,train,2024,asl_large_dataset
170,0,A,train,2024,asl_large_dataset
171,0,A,train,2024,asl_large_dataset
172,0,A,train,2024,asl_large_dataset
174,0,A,train,2024,asl_large_dataset
176,0,A,train,2024,asl_large_dataset
179,0,A,train,2024,asl_large_dataset
180,0,A,train,2024,asl_large_dataset
181,0,A,train,2024,asl_large_dataset
182,0,A,train,2024,asl_large_dataset
184,0,A,train,2024,asl_large_dataset
186,0,A,train,2024,asl_large_dataset
188,0,A,train,2024,asl_large_dataset
189,0,A,train,2024,asl_large_dataset
190,0,A,train,2024,asl_large_dataset
191,0,A,train,2024,asl_large_dataset
192,0,A,train,2024,asl_large_dataset
193,0,A,train,2024,asl_large_dataset
194,0,A,train,2024,asl_large_dataset
195,0,A,train,2024,asl_large_dataset
196,0,A,train,2024,asl_large_dataset
197,0,A,train,2024,asl_large_dataset
198,0,A,train,2024,asl_large_dataset
199,0,A,train,2024,asl_large_dataset
200,0,A,train,2024,asl_large_dataset
201,0,A,train,2024,asl_large_dataset
202,0,A,train,2024,asl_large_dataset
204,0,A,train,2024,asl_large_dataset
205,0,A,train,2024,asl_large_dataset
206,0,A,train,2024,asl_large_dataset
208,0,A,train,2024,asl_large_dataset
209,0,A,train,2024,asl_large_dataset
210,0,A,train,2024,asl_large_dataset
212,0,A,train,2024,asl_large_dataset
213,0,A,train,2024,asl_large_dataset
214,0,A,train,2024,asl_large_dataset
216,0,A,train,2024,asl_large_dataset
218,0,A,train,2024,asl_large_dataset
219,0,A,train,2024,asl_large_dataset
220,0,A,train,2024,asl_large_dataset
221,0,A,train,2024,asl_large_dataset
223,0,A,train,2024,asl_large_dataset
224,0,A,train,2024,asl_large_dataset
225,0,A,train,2024,asl_large_dataset
226,0,A,train,2024,asl_large_dataset
227,0,A,train,2024,asl_large_dataset
229,0,A,train,2024,asl_large_dataset
230,0,A,train,2024,asl_large_dataset
232,0,A,train,2024,asl_large_dataset
234,0,A,train,2024,asl_large_dataset
235,0,A,train,2024,asl_large_dataset
236,0,A,train,2024,asl_large_dataset
237,0,A,train,2024,asl_large_dataset
238,0,A,train,2024,asl_large_dataset
239,0,A,train,2024,asl_large_dataset
240,0,A,train,2024,asl_large_dataset
243,0,A,train,2024,asl_large_dataset
245,0,A,train,2024,asl_large_dataset
246,0,A,train,2024,asl_large_dataset
248,0,A,train,2024,asl_large_dataset
249,0,A,train,2024,asl_large_dataset
250,0,A,train,2024,asl_large_dataset
251,0,A,train,2024,asl_large_dataset
254,0,A,train,2024,asl_large_dataset
256,0,A,train,2024,asl_large_dataset
257,0,A,train,2024,asl_large_dataset
258,0,A,train,2024,asl_large_dataset
259,0,A,train,2024,asl_large_dataset
260,0,A,train,2024,asl_large_dataset
261,0,A,train,2024,asl_large_dataset
263,0,A,train,2024,asl_large_dataset
264,0,A,train,2024,asl_large_dataset
266,0,A,train,2024,asl_large_dataset
268,0,A,train,2024,asl_large_dataset
269,0,A,train,2024,asl_large_dataset
270,0,A,train,2024,asl_large_dataset
271,0,A,train,2024,asl_large_dataset
272,0,A,train,2024,asl_large_dataset
273,0,A,train,2024,asl_large_dataset
274,0,A,train,2024,asl_large_dataset
275,0,A,train,2024,asl_large_dataset
276,0,A,train,2024,asl_large_dataset
277,0,A,train,2024,asl_large_dataset
278,0,A,train,2024,asl_large_dataset
279,0,A,train,2024,asl_large_dataset
281,0,A,train,2024,asl_large_dataset
282,0,A,train,2024,asl_large_dataset
283,0,A,train,2024,asl_large_dataset
284,0,A,train,2024,asl_large_dataset
285,0,A,train,2024,asl_large_dataset
286,0,A,train,2024,asl_large_dataset
288,0,A,train,2024,asl_large_dataset
290,0,A,train,2024,asl_large_dataset
291,0,A,train,2024,asl_large_dataset
292,0,A,train,2024,asl_large_dataset
293,0,A,train,2024,asl_large_dataset
294,0,A,train,2024,asl_large_dataset
295,0,A,train,2024,asl_large_dataset
296,0,A,train,2024,asl_large_dataset
297,0,A,train,2024,asl_large_dataset
298,0,A,train,2024,asl_large_dataset
299,0,A,train,2024,asl_large_dataset
301,0,A,train,2024,asl_large_dataset
302,0,A,train,2024,asl_large_dataset
305,0,A,train,2024,asl_large_dataset
307,0,A,train,2024,asl_large_dataset
308,0,A,train,2024,asl_large_dataset
309,0,A,train,2024,asl_large_dataset
311,0,A,train,2024,asl_large_dataset
313,0,A,train,2024,asl_large_dataset
314,0,A,train,2024,asl_large_dataset
315,0,A,train,2024,asl_large_dataset
318,0,A,train,2024,asl_large_dataset
319,0,A,train,2024,asl_large_dataset
320,0,A,train,2024,asl_large_dataset
321,0,A,train,2024,asl_large_dataset
325,0,A,train,2024,asl_large_dataset
326,0,A,train,2024,asl_large_dataset
328,0,A,train,2024,asl_large_dataset
329,0,A,train,2024,asl_large_dataset
330,0,A,train,2024,asl_large_dataset
332,0,A,train,2024,asl_large_dataset
334,0,A,train,2024,asl_large_dataset
335,0,A,train,2024,asl_large_dataset
336,0,A,train,2024,asl_large_dataset
337,0,A,train,2024,asl_large_dataset
339,0,A,train,2024,asl_large_dataset
341,0,A,train,2024,asl_large_dataset
342,0,A,train,2024,asl_large_dataset
344,0,A,train,2024,asl_large_dataset
345,0,A,train,2024,asl_large_dataset
346,0,A,train,2024,asl_large_dataset
347,0,A,train,2024,asl_large_dataset
348,0,A,train,2024,asl_large_dataset
349,0,A,train,2024,asl_large_dataset
350,0,A,train,2024,asl_large_dataset
352,0,A,train,2024,asl_large_dataset
353,0,A,train,2024,asl_large_dataset
354,0,A,train,2024,asl_large_dataset
355,0,A,train,2024,asl_large_dataset
356,0,A,train,2024,asl_large_dataset
357,0,A,train,2024,asl_large_dataset
358,0,A,train,2024,asl_large_dataset
361,0,A,train,2024,asl_large_dataset
363,0,A,train,2024,asl_large_dataset
364,0,A,train,2024,asl_large_dataset
365,0,A,train,2024,asl_large_dataset
366,0,A,train,2024,asl_large_dataset
369,0,A,train,2024,asl_large_dataset
370,0,A,train,2024,asl_large_dataset
371,0,A,train,2024,asl_large_dataset
373,0,A,train,2024,asl_large_dataset
374,0,A,train,2024,asl_large_dataset
375,0,A,train,2024,asl_large_dataset
376,0,A,train,2024,asl_large_dataset
377,0,A,train,2024,asl_large_dataset
378,0,A,train,2024,asl_large_dataset
380,0,A,train,2024,asl_large_dataset
382,0,A,train,2024,asl_large_dataset
384,0,A,train,2024,asl_large_dataset
385,0,A,train,2024,asl_large_dataset
386,0,A,train,2024,asl_large_dataset
387,0,A,train,2024,asl_large_dataset
388,0,A,train,2024,asl_large_dataset
389,0,A,train,2024,asl_large_dataset
390,0,A,train,2024,asl_large_dataset
391,0,A,train,2024,asl_large_dataset
392,0,A,train,2024,asl_large_dataset
393,0,A,train,2024,asl_large_dataset
394,0,A,train,2024,asl_large_dataset
395,0,A,train,2024,asl_large_dataset
397,0,A,train,2024,asl_large_dataset
398,0,A,train,2024,asl_large_dataset
399,0,A,train,2024,asl_large_dataset
400,0,A,train,2024,asl_large_dataset
402,0,A,train,2024,asl_large_dataset
403,0,A,train,2024,asl_large_dataset
404,0,A,train,2024,asl_large_dataset
406,0,A,train,2024,asl_large_dataset
407,0,A,train,2024,asl_large_dataset
408,0,A,train,2024,asl_large_dataset
411,0,A,train,2024,asl_large_dataset
413,0,A,train,2024,asl_large_dataset
414,0,A,train,2024,asl_large_dataset
415,0,A,train,2024,asl_large_dataset
416,0,A,train,2024,asl_large_dataset
417,0,A,train,2024,asl_large_dataset
418,0,A,train,2024,asl_large_dataset
419,0,A,train,2024,asl_large_dataset
420,0,A,train,2024,asl_large_dataset
421,0,A,train,2024,asl_large_dataset
423,0,A,train,2024,asl_large_dataset
424,0,A,train,2024,asl_large_dataset
425,0,A,train,2024,asl_large_dataset
427,0,A,train,2024,asl_large_dataset
428,0,A,train,2024,asl_large_dataset
430,0,A,train,2024,asl_large_dataset
433,0,A,train,2024,asl_large_dataset
434,0,A,train,2024,asl_large_dataset
436,0,A,train,2024,asl_large_dataset
437,0,A,train,2024,asl_large_dataset
438,0,A,train,2024,asl_large_dataset
440,0,A,train,2024,asl_large_dataset
441,0,A,train,2024,asl_large_dataset
442,0,A,train,2024,asl_large_dataset
444,0,A,train,2024,asl_large_dataset
445,0,A,train,2024,asl_large_dataset
446,0,A,train,2024,asl_large_dataset
448,0,A,train,2024,asl_large_dataset
450,0,A,train,2024,asl_large_dataset
451,0,A,train,2024,asl_large_dataset
452,0,A,train,2024,asl_large_dataset
454,0,A,train,2024,asl_large_dataset
455,0,A,train,2024,asl_large_dataset
456,0,A,train,2024,asl_large_dataset
457,0,A,train,2024,asl_large_dataset
458,0,A,train,2024,asl_large_dataset
459,0,A,train,2024,asl_large_dataset
460,0,A,train,2024,asl_large_dataset
461,0,A,train,2024,asl_large_dataset
462,0,A,train,2024,asl_large_dataset
466,0,A,train,2024,asl_large_dataset
467,0,A,train,2024,asl_large_dataset
468,0,A,train,2024,asl_large_dataset
470,0,A,train,2024,asl_large_dataset
472,0,A,train,2024,asl_large_dataset
473,0,A,train,2024,asl_large_dataset
474,0,A,train,2024,asl_large_dataset
475,0,A,train,2024,asl_large_dataset
476,0,A,train,2024,asl_large_dataset
478,0,A,train,2024,asl_large_dataset
480,0,A,train,2024,asl_large_dataset
482,0,A,train,2024,asl_large_dataset
483,0,A,train,2024,asl_large_dataset
484,0,A,train,2024,asl_large_dataset
485,0,A,train,2024,asl_large_dataset
486,0,A,train,2024,asl_large_dataset
487,0,A,train,2024,asl_large_dataset
490,0,A,train,2024,asl_large_dataset
491,0,A,train,2024,asl_large_dataset
492,0,A,train,2024,asl_large_dataset
494,0,A,train,2024,asl_large_dataset
495,0,A,train,2024,asl_large_dataset
496,0,A,train,2024,asl_large_dataset
499,0,A,train,2024,asl_large_dataset
500,0,A,train,2024,asl_large_dataset
501,0,A,train,2024,asl_large_dataset
502,0,A,train,2024,asl_large_dataset
503,0,A,train,2024,asl_large_dataset
504,0,A,train,2024,asl_large_dataset
505,0,A,train,2024,asl_large_dataset
506,0,A,train,2024,asl_large_dataset
507,0,A,train,2024,asl_large_dataset
509,0,A,train,2024,asl_large_dataset
512,0,A,train,2024,asl_large_dataset
513,0,A,train,2024,asl_large_dataset
514,0,A,train,2024,asl_large_dataset
516,0,A,train,2024,asl_large_dataset
519,0,A,train,2024,asl_large_dataset
520,0,A,train,2024,asl_large_dataset
522,0,A,train,2024,asl_large_dataset
523,0,A,train,2024,asl_large_dataset
526,0,A,train,2024,asl_large_dataset
529,0,A,train,2024,asl_large_dataset
530,0,A,train,2024,asl_large_dataset
531,0,A,train,2024,asl_large_dataset
534,0,A,train,2024,asl_large_dataset
535,0,A,train,2024,asl_large_dataset
536,0,A,train,2024,asl_large_dataset
539,0,A,train,2024,asl_large_dataset
540,0,A,train,2024,asl_large_dataset
541,0,A,train,2024,asl_large_dataset
542,0,A,train,2024,asl_large_dataset
543,0,A,train,2024,asl_large_dataset
545,0,A,train,2024,asl_large_dataset
547,0,A,train,2024,asl_large_dataset
548,0,A,train,2024,asl_large_dataset
549,0,A,train,2024,asl_large_dataset
