sample_id,label_id,label_name,split,seed,dataset
0,0,A,train,1234,asl_large_dataset
1,0,A,train,1234,asl_large_dataset
2,0,A,train,1234,asl_large_dataset
4,0,A,train,1234,asl_large_dataset
6,0,A,train,1234,asl_large_dataset
7,0,A,train,1234,asl_large_dataset
8,0,A,train,1234,asl_large_dataset
9,0,A,train,1234,asl_large_dataset
11,0,A,train,1234,asl_large_dataset
12,0,A,train,1234,asl_large_dataset
13,0,A,train,1234,asl_large_dataset
14,0,A,train,1234,asl_large_dataset
17,0,A,train,1234,asl_large_dataset
19,0,A,train,1234,asl_large_dataset
20,0,A,train,1234,asl_large_dataset
21,0,A,train,1234,asl_large_dataset
22,0,A,train,1234,asl_large_dataset
24,0,A,train,1234,asl_large_dataset
26,0,A,train,1234,asl_large_dataset
27,0,A,train,1234,asl_large_dataset
28,0,A,train,1234,asl_large_dataset
29,0,A,train,1234,asl_large_dataset
31,0,A,train,1234,asl_large_dataset
32,0,A,train,1234,asl_large_dataset
33,0,A,train,1234,asl_large_dataset
34,0,A,train,1234,asl_large_dataset
35,0,A,train,1234,asl_large_dataset
36,0,A,train,1234,asl_large_dataset
37,0,A,train,1234,asl_large_dataset
38,0,A,train,1234,asl_large_dataset
39,0,A,train,1234,asl_large_dataset
40,0,A,train,1234,asl_large_dataset
42,0,A,train,1234,asl_large_dataset
44,0,A,train,1234,asl_large_dataset
45,0,A,train,1234,asl_large_dataset
47,0,A,train,1234,asl_large_dataset
48,0,A,train,1234,asl_large_dataset
51,0,A,train,1234,asl_large_dataset
56,0,A,train,1234,asl_large_dataset
57,0,A,train,1234,asl_large_dataset
58,0,A,train,1234,asl_large_dataset
60,0,A,train,1234,asl_large_dataset
61,0,A,train,1234,asl_large_dataset
62,0,A,train,1234,asl_large_dataset
63,0,A,train,1234,asl_large_dataset
64,0,A,train,1234,asl_large_dataset
65,0,A,train,1234,asl_large_dataset
66,0,A,train,1234,asl_large_dataset
67,0,A,train,1234,asl_large_dataset
69,0,A,train,1234,asl_large_dataset
70,0,A,train,1234,asl_large_dataset
71,0,A,train,1234,asl_large_dataset
72,0,A,train,1234,asl_large_dataset
73,0,A,train,1234,asl_large_dataset
76,0,A,train,1234,asl_large_dataset
77,0,A,train,1234,asl_large_dataset
78,0,A,train,1234,asl_large_dataset
81,0,A,train,1234,asl_large_dataset
83,0,A,train,1234,asl_large_dataset
85,0,A,train,1234,asl_large_dataset
87,0,A,train,1234,asl_large_dataset
89,0,A,train,1234,asl_large_dataset
90,0,A,train,1234,asl_large_dataset
92,0,A,train,1234,asl_large_dataset
93,0,A,train,1234,asl_large_dataset
94,0,A,train,1234,asl_large_dataset
95,0,A,train,1234,asl_large_dataset
96,0,A,train,1234,asl_large_dataset
99,0,A,train,1234,asl_large_dataset
100,0,A,train,1234,asl_large_dataset
104,0,A,train,1234,asl_large_dataset
107,0,A,train,1234,asl_large_dataset
108,0,A,train,1234,asl_large_dataset
109,0,A,train,1234,asl_large_dataset
110,0,A,train,1234,asl_large_dataset
111,0,A,train,1234,asl_large_dataset
112,0,A,train,1234,asl_large_dataset
113,0,A,train,1234,asl_large_dataset
114,0,A,train,1234,asl_large_dataset
115,0,A,train,1234,asl_large_dataset
117,0,A,train,1234,asl_large_dataset
118,0,A,train,1234,asl_large_dataset
119,0,A,train,1234,asl_large_dataset
120,0,A,train,1234,asl_large_dataset
121,0,A,train,1234,asl_large_dataset
122,0,A,train,1234,asl_large_dataset
123,0,A,train,1234,asl_large_dataset
124,0,A,train,1234,asl_large_dataset
125,0,A,train,1234,asl_large_dataset
126,0,A,train,1234,asl_large_dataset
128,0,A,train,1234,asl_large_dataset
130,0,A,train,1234,asl_large_dataset
131,0,A,train,1234,asl_large_dataset
132,0,A,train,1234,asl_large_dataset
133,0,A,train,1234,asl_large_dataset
137,0,A,train,1234,asl_large_dataset
138,0,A,train,1234,asl_large_dataset
139,0,A,train,1234,asl_large_dataset
140,0,A,train,1234,asl_large_dataset
141,0,A,train,1234,asl_large_dataset
142,0,A,train,1234,asl_large_dataset
143,0,A,train,1234,asl_large_dataset
145,0,A,train,1234,asl_large_dataset
146,0,A,train,1234,asl_large_dataset
147,0,A,train,1234,asl_large_dataset
148,0,A,train,1234,asl_large_dataset
151,0,A,train,1234,asl_large_dataset
154,0,A,train,1234,asl_large_dataset
155,0,A,train,1234,asl_large_dataset
156,0,A,train,1234,asl_large_dataset
157,0,A,train,1234,asl_large_dataset
158,0,A,train,1234,asl_large_dataset
159,0,A,train,1234,asl_large_dataset
160,0,A,train,1234,asl_large_dataset
162,0,A,train,1234,asl_large_dataset
163,0,A,train,1234,asl_large_dataset
