sample_id,label_id,label_name,split,seed,dataset
0,0,0,train,1234,indian_sign_language
1,0,0,train,1234,indian_sign_language
4,0,0,train,1234,indian_sign_language
5,0,0,train,1234,indian_sign_language
6,0,0,train,1234,indian_sign_language
7,0,0,train,1234,indian_sign_language
8,0,0,train,1234,indian_sign_language
9,0,0,train,1234,indian_sign_language
10,0,0,train,1234,indian_sign_language
11,0,0,train,1234,indian_sign_language
12,0,0,train,1234,indian_sign_language
15,0,0,train,1234,indian_sign_language
17,0,0,train,1234,indian_sign_language
20,0,0,train,1234,indian_sign_language
21,0,0,train,1234,indian_sign_language
22,0,0,train,1234,indian_sign_language
23,0,0,train,1234,indian_sign_language
24,0,0,train,1234,indian_sign_language
25,0,0,train,1234,indian_sign_language
27,0,0,train,1234,indian_sign_language
28,0,0,train,1234,indian_sign_language
29,0,0,train,1234,indian_sign_language
31,0,0,train,1234,indian_sign_language
32,0,0,train,1234,indian_sign_language
33,0,0,train,1234,indian_sign_language
35,0,0,train,1234,indian_sign_language
36,0,0,train,1234,indian_sign_language
39,0,0,train,1234,indian_sign_language
40,0,0,train,1234,indian_sign_language
42,0,0,train,1234,indian_sign_language
43,0,0,train,1234,indian_sign_language
44,0,0,train,1234,indian_sign_language
46,0,0,train,1234,indian_sign_language
48,0,0,train,1234,indian_sign_language
49,0,0,train,1234,indian_sign_language
51,0,0,train,1234,indian_sign_language
52,0,0,train,1234,indian_sign_language
53,0,0,train,1234,indian_sign_language
54,0,0,train,1234,indian_sign_language
55,0,0,train,1234,indian_sign_language
56,0,0,train,1234,indian_sign_language
57,0,0,train,1234,indian_sign_language
58,0,0,train,1234,indian_sign_language
59,0,0,train,1234,indian_sign_language
61,0,0,train,1234,indian_sign_language
62,0,0,train,1234,indian_sign_language
63,0,0,train,1234,indian_sign_language
64,0,0,train,1234,indian_sign_language
65,0,0,train,1234,indian_sign_language
66,0,0,train,1234,indian_sign_language
67,0,0,train,1234,indian_sign_language
68,0,0,train,1234,indian_sign_language
71,0,0,train,1234,indian_sign_language
73,0,0,train,1234,indian_sign_language
74,0,0,train,1234,indian_sign_language
77,0,0,train,1234,indian_sign_language
78,0,0,train,1234,indian_sign_language
79,0,0,train,1234,indian_sign_language
82,0,0,train,1234,indian_sign_language
83,0,0,train,1234,indian_sign_language
88,0,0,train,1234,indian_sign_language
90,0,0,train,1234,indian_sign_language
91,0,0,train,1234,indian_sign_language
92,0,0,train,1234,indian_sign_language
93,0,0,train,1234,indian_sign_language
94,0,0,train,1234,indian_sign_language
95,0,0,train,1234,indian_sign_language
97,0,0,train,1234,indian_sign_language
98,0,0,train,1234,indian_sign_language
99,0,0,train,1234,indian_sign_language
100,0,0,train,1234,indian_sign_language
101,0,0,train,1234,indian_sign_language
102,0,0,train,1234,indian_sign_language
103,0,0,train,1234,indian_sign_language
104,0,0,train,1234,indian_sign_language
105,0,0,train,1234,indian_sign_language
106,0,0,train,1234,indian_sign_language
108,0,0,train,1234,indian_sign_language
110,0,0,train,1234,indian_sign_language
111,0,0,train,1234,indian_sign_language
114,0,0,train,1234,indian_sign_language
117,0,0,train,1234,indian_sign_language
119,0,0,train,1234,indian_sign_language
121,0,0,train,1234,indian_sign_language
122,0,0,train,1234,indian_sign_language
123,0,0,train,1234,indian_sign_language
125,0,0,train,1234,indian_sign_language
126,0,0,train,1234,indian_sign_language
129,0,0,train,1234,indian_sign_language
130,0,0,train,1234,indian_sign_language
131,0,0,train,1234,indian_sign_language
132,0,0,train,1234,indian_sign_language
134,0,0,train,1234,indian_sign_language
136,0,0,train,1234,indian_sign_language
137,0,0,train,1234,indian_sign_language
138,0,0,train,1234,indian_sign_language
141,0,0,train,1234,indian_sign_language
142,0,0,train,1234,indian_sign_language
144,0,0,train,1234,indian_sign_language
145,0,0,train,1234,indian_sign_language
146,0,0,train,1234,indian_sign_language
147,0,0,train,1234,indian_sign_language
148,0,0,train,1234,indian_sign_language
149,0,0,train,1234,indian_sign_language
150,0,0,train,1234,indian_sign_language
151,0,0,train,1234,indian_sign_language
152,0,0,train,1234,indian_sign_language
153,0,0,train,1234,indian_sign_language
155,0,0,train,1234,indian_sign_language
157,0,0,train,1234,indian_sign_language
160,0,0,train,1234,indian_sign_language
161,0,0,train,1234,indian_sign_language
162,0,0,train,1234,indian_sign_language
163,0,0,train,1234,indian_sign_language
164,0,0,train,1234,indian_sign_language
165,0,0,train,1234,indian_sign_language
167,0,0,train,1234,indian_sign_language
168,0,0,train,1234,indian_sign_language
169,0,0,train,1234,indian_sign_language
170,0,0,train,1234,indian_sign_language
173,0,0,train,1234,indian_sign_language
176,0,0,train,1234,indian_sign_language
178,0,0,train,1234,indian_sign_language
179,0,0,train,1234,indian_sign_language
180,0,0,train,1234,indian_sign_language
181,0,0,train,1234,indian_sign_language
182,0,0,train,1234,indian_sign_language
183,0,0,train,1234,indian_sign_language
185,0,0,train,1234,indian_sign_language
187,0,0,train,1234,indian_sign_language
188,0,0,train,1234,indian_sign_language
189,0,0,train,1234,indian_sign_language
190,0,0,train,1234,indian_sign_language
192,0,0,train,1234,indian_sign_language
194,0,0,train,1234,indian_sign_language
198,0,0,train,1234,indian_sign_language
200,0,0,train,1234,indian_sign_language
202,0,0,train,1234,indian_sign_language
204,0,0,train,1234,indian_sign_language
205,0,0,train,1234,indian_sign_language
206,0,0,train,1234,indian_sign_language
207,0,0,train,1234,indian_sign_language
208,0,0,train,1234,indian_sign_language
210,0,0,train,1234,indian_sign_language
211,0,0,train,1234,indian_sign_language
212,0,0,train,1234,indian_sign_language
214,0,0,train,1234,indian_sign_language
215,0,0,train,1234,indian_sign_language
216,0,0,train,1234,indian_sign_language
217,0,0,train,1234,indian_sign_language
218,0,0,train,1234,indian_sign_language
221,0,0,train,1234,indian_sign_language
222,0,0,train,1234,indian_sign_language
224,0,0,train,1234,indian_sign_language
225,0,0,train,1234,indian_sign_language
226,0,0,train,1234,indian_sign_language
227,0,0,train,1234,indian_sign_language
228,0,0,train,1234,indian_sign_language
229,0,0,train,1234,indian_sign_language
230,0,0,train,1234,indian_sign_language
231,0,0,train,1234,indian_sign_language
232,0,0,train,1234,indian_sign_language
235,0,0,train,1234,indian_sign_language
238,0,0,train,1234,indian_sign_language
239,0,0,train,1234,indian_sign_language
241,0,0,train,1234,indian_sign_language
242,0,0,train,1234,indian_sign_language
243,0,0,train,1234,indian_sign_language
244,0,0,train,1234,indian_sign_language
245,0,0,train,1234,indian_sign_language
247,0,0,train,1234,indian_sign_language
248,0,0,train,1234,indian_sign_language
249,0,0,train,1234,indian_sign_language
250,0,0,train,1234,indian_sign_language
251,0,0,train,1234,indian_sign_language
252,0,0,train,1234,indian_sign_language
253,0,0,train,1234,indian_sign_language
254,0,0,train,1234,indian_sign_language
255,1,1,train,1234,indian_sign_language
256,1,1,train,1234,indian_sign_language
258,1,1,train,1234,indian_sign_language
259,1,1,train,1234,indian_sign_language
262,1,1,train,1234,indian_sign_language
263,1,1,train,1234,indian_sign_language
264,1,1,train,1234,indian_sign_language
265,1,1,train,1234,indian_sign_language
266,1,1,train,1234,indian_sign_language
267,1,1,train,1234,indian_sign_language
268,1,1,train,1234,indian_sign_language
269,1,1,train,1234,indian_sign_language
273,1,1,train,1234,indian_sign_language
274,1,1,train,1234,indian_sign_language
276,1,1,train,1234,indian_sign_language
277,1,1,train,1234,indian_sign_language
279,1,1,train,1234,indian_sign_language
280,1,1,train,1234,indian_sign_language
281,1,1,train,1234,indian_sign_language
282,1,1,train,1234,indian_sign_language
283,1,1,train,1234,indian_sign_language
284,1,1,train,1234,indian_sign_language
286,1,1,train,1234,indian_sign_language
287,1,1,train,1234,indian_sign_language
288,1,1,train,1234,indian_sign_language
289,1,1,train,1234,indian_sign_language
290,1,1,train,1234,indian_sign_language
293,1,1,train,1234,indian_sign_language
294,1,1,train,1234,indian_sign_language
295,1,1,train,1234,indian_sign_language
296,1,1,train,1234,indian_sign_language
298,1,1,train,1234,indian_sign_language
299,1,1,train,1234,indian_sign_language
300,1,1,train,1234,indian_sign_language
302,1,1,train,1234,indian_sign_language
303,1,1,train,1234,indian_sign_language
306,1,1,train,1234,indian_sign_language
310,1,1,train,1234,indian_sign_language
311,1,1,train,1234,indian_sign_language
312,1,1,train,1234,indian_sign_language
314,1,1,train,1234,indian_sign_language
316,1,1,train,1234,indian_sign_language
317,1,1,train,1234,indian_sign_language
318,1,1,train,1234,indian_sign_language
319,1,1,train,1234,indian_sign_language
320,1,1,train,1234,indian_sign_language
321,1,1,train,1234,indian_sign_language
322,1,1,train,1234,indian_sign_language
323,1,1,train,1234,indian_sign_language
325,1,1,train,1234,indian_sign_language
326,1,1,train,1234,indian_sign_language
328,1,1,train,1234,indian_sign_language
329,1,1,train,1234,indian_sign_language
330,1,1,train,1234,indian_sign_language
332,1,1,train,1234,indian_sign_language
333,1,1,train,1234,indian_sign_language
334,1,1,train,1234,indian_sign_language
338,1,1,train,1234,indian_sign_language
340,1,1,train,1234,indian_sign_language
341,1,1,train,1234,indian_sign_language
342,1,1,train,1234,indian_sign_language
343,1,1,train,1234,indian_sign_language
345,1,1,train,1234,indian_sign_language
346,1,1,train,1234,indian_sign_language
347,1,1,train,1234,indian_sign_language
348,1,1,train,1234,indian_sign_language
349,1,1,train,1234,indian_sign_language
351,1,1,train,1234,indian_sign_language
352,1,1,train,1234,indian_sign_language
353,1,1,train,1234,indian_sign_language
354,1,1,train,1234,indian_sign_language
355,1,1,train,1234,indian_sign_language
356,1,1,train,1234,indian_sign_language
357,1,1,train,1234,indian_sign_language
359,1,1,train,1234,indian_sign_language
361,1,1,train,1234,indian_sign_language
363,1,1,train,1234,indian_sign_language
364,1,1,train,1234,indian_sign_language
366,1,1,train,1234,indian_sign_language
367,1,1,train,1234,indian_sign_language
368,1,1,train,1234,indian_sign_language
369,1,1,train,1234,indian_sign_language
370,1,1,train,1234,indian_sign_language
371,1,1,train,1234,indian_sign_language
372,1,1,train,1234,indian_sign_language
373,1,1,train,1234,indian_sign_language
374,1,1,train,1234,indian_sign_language
375,1,1,train,1234,indian_sign_language
376,1,1,train,1234,indian_sign_language
377,1,1,train,1234,indian_sign_language
378,1,1,train,1234,indian_sign_language
379,1,1,train,1234,indian_sign_language
381,1,1,train,1234,indian_sign_language
384,1,1,train,1234,indian_sign_language
385,1,1,train,1234,indian_sign_language
386,1,1,train,1234,indian_sign_language
388,1,1,train,1234,indian_sign_language
390,1,1,train,1234,indian_sign_language
391,1,1,train,1234,indian_sign_language
392,1,1,train,1234,indian_sign_language
393,1,1,train,1234,indian_sign_language
395,1,1,train,1234,indian_sign_language
396,1,1,train,1234,indian_sign_language
397,1,1,train,1234,indian_sign_language
402,1,1,train,1234,indian_sign_language
403,1,1,train,1234,indian_sign_language
404,1,1,train,1234,indian_sign_language
405,1,1,train,1234,indian_sign_language
406,1,1,train,1234,indian_sign_language
410,1,1,train,1234,indian_sign_language
411,1,1,train,1234,indian_sign_language
412,1,1,train,1234,indian_sign_language
413,1,1,train,1234,indian_sign_language
414,1,1,train,1234,indian_sign_language
415,1,1,train,1234,indian_sign_language
416,1,1,train,1234,indian_sign_language
418,1,1,train,1234,indian_sign_language
419,1,1,train,1234,indian_sign_language
420,1,1,train,1234,indian_sign_language
421,1,1,train,1234,indian_sign_language
424,1,1,train,1234,indian_sign_language
426,1,1,train,1234,indian_sign_language
427,1,1,train,1234,indian_sign_language
433,1,1,train,1234,indian_sign_language
434,1,1,train,1234,indian_sign_language
436,1,1,train,1234,indian_sign_language
437,1,1,train,1234,indian_sign_language
439,1,1,train,1234,indian_sign_language
442,1,1,train,1234,indian_sign_language
443,1,1,train,1234,indian_sign_language
444,1,1,train,1234,indian_sign_language
445,1,1,train,1234,indian_sign_language
446,1,1,train,1234,indian_sign_language
447,1,1,train,1234,indian_sign_language
448,1,1,train,1234,indian_sign_language
449,1,1,train,1234,indian_sign_language
450,1,1,train,1234,indian_sign_language
453,1,1,train,1234,indian_sign_language
454,1,1,train,1234,indian_sign_language
456,1,1,train,1234,indian_sign_language
458,1,1,train,1234,indian_sign_language
459,1,1,train,1234,indian_sign_language
460,1,1,train,1234,indian_sign_language
461,1,1,train,1234,indian_sign_language
462,1,1,train,1234,indian_sign_language
464,1,1,train,1234,indian_sign_language
465,1,1,train,1234,indian_sign_language
466,1,1,train,1234,indian_sign_language
467,1,1,train,1234,indian_sign_language
468,2,2,train,1234,indian_sign_language
469,2,2,train,1234,indian_sign_language
470,2,2,train,1234,indian_sign_language
472,2,2,train,1234,indian_sign_language
474,2,2,train,1234,indian_sign_language
475,2,2,train,1234,indian_sign_language
476,2,2,train,1234,indian_sign_language
477,2,2,train,1234,indian_sign_language
478,2,2,train,1234,indian_sign_language
479,2,2,train,1234,indian_sign_language
480,2,2,train,1234,indian_sign_language
482,2,2,train,1234,indian_sign_language
487,2,2,train,1234,indian_sign_language
489,2,2,train,1234,indian_sign_language
490,2,2,train,1234,indian_sign_language
491,2,2,train,1234,indian_sign_language
493,2,2,train,1234,indian_sign_language
496,2,2,train,1234,indian_sign_language
497,2,2,train,1234,indian_sign_language
499,2,2,train,1234,indian_sign_language
500,2,2,train,1234,indian_sign_language
501,2,2,train,1234,indian_sign_language
503,2,2,train,1234,indian_sign_language
504,2,2,train,1234,indian_sign_language
505,2,2,train,1234,indian_sign_language
506,2,2,train,1234,indian_sign_language
509,2,2,train,1234,indian_sign_language
510,2,2,train,1234,indian_sign_language
512,2,2,train,1234,indian_sign_language
513,2,2,train,1234,indian_sign_language
514,2,2,train,1234,indian_sign_language
515,2,2,train,1234,indian_sign_language
517,2,2,train,1234,indian_sign_language
519,2,2,train,1234,indian_sign_language
521,2,2,train,1234,indian_sign_language
523,2,2,train,1234,indian_sign_language
524,2,2,train,1234,indian_sign_language
526,2,2,train,1234,indian_sign_language
528,2,2,train,1234,indian_sign_language
529,2,2,train,1234,indian_sign_language
530,2,2,train,1234,indian_sign_language
531,2,2,train,1234,indian_sign_language
532,2,2,train,1234,indian_sign_language
534,2,2,train,1234,indian_sign_language
536,2,2,train,1234,indian_sign_language
537,2,2,train,1234,indian_sign_language
538,2,2,train,1234,indian_sign_language
540,2,2,train,1234,indian_sign_language
541,2,2,train,1234,indian_sign_language
542,2,2,train,1234,indian_sign_language
543,2,2,train,1234,indian_sign_language
546,2,2,train,1234,indian_sign_language
548,2,2,train,1234,indian_sign_language
549,2,2,train,1234,indian_sign_language
551,2,2,train,1234,indian_sign_language
552,2,2,train,1234,indian_sign_language
553,2,2,train,1234,indian_sign_language
