sample_id,label_id,label_name,split,seed,dataset
0,0,0,train,2025,indian_sign_language
1,0,0,train,2025,indian_sign_language
2,0,0,train,2025,indian_sign_language
4,0,0,train,2025,indian_sign_language
5,0,0,train,2025,indian_sign_language
6,0,0,train,2025,indian_sign_language
7,0,0,train,2025,indian_sign_language
8,0,0,train,2025,indian_sign_language
9,0,0,train,2025,indian_sign_language
11,0,0,train,2025,indian_sign_language
12,0,0,train,2025,indian_sign_language
14,0,0,train,2025,indian_sign_language
17,0,0,train,2025,indian_sign_language
19,0,0,train,2025,indian_sign_language
20,0,0,train,2025,indian_sign_language
23,0,0,train,2025,indian_sign_language
24,0,0,train,2025,indian_sign_language
26,0,0,train,2025,indian_sign_language
28,0,0,train,2025,indian_sign_language
29,0,0,train,2025,indian_sign_language
30,0,0,train,2025,indian_sign_language
31,0,0,train,2025,indian_sign_language
32,0,0,train,2025,indian_sign_language
34,0,0,train,2025,indian_sign_language
35,0,0,train,2025,indian_sign_language
37,0,0,train,2025,indian_sign_language
38,0,0,train,2025,indian_sign_language
39,0,0,train,2025,indian_sign_language
43,0,0,train,2025,indian_sign_language
44,0,0,train,2025,indian_sign_language
45,0,0,train,2025,indian_sign_language
46,0,0,train,2025,indian_sign_language
47,0,0,train,2025,indian_sign_language
48,0,0,train,2025,indian_sign_language
49,0,0,train,2025,indian_sign_language
51,0,0,train,2025,indian_sign_language
53,0,0,train,2025,indian_sign_language
54,0,0,train,2025,indian_sign_language
56,0,0,train,2025,indian_sign_language
57,0,0,train,2025,indian_sign_language
58,0,0,train,2025,indian_sign_language
59,0,0,train,2025,indian_sign_language
60,0,0,train,2025,indian_sign_language
63,0,0,train,2025,indian_sign_language
65,0,0,train,2025,indian_sign_language
66,0,0,train,2025,indian_sign_language
67,0,0,train,2025,indian_sign_language
68,0,0,train,2025,indian_sign_language
70,0,0,train,2025,indian_sign_language
71,0,0,train,2025,indian_sign_language
74,0,0,train,2025,indian_sign_language
75,0,0,train,2025,indian_sign_language
76,0,0,train,2025,indian_sign_language
77,0,0,train,2025,indian_sign_language
78,0,0,train,2025,indian_sign_language
80,0,0,train,2025,indian_sign_language
81,0,0,train,2025,indian_sign_language
82,0,0,train,2025,indian_sign_language
83,0,0,train,2025,indian_sign_language
84,0,0,train,2025,indian_sign_language
87,0,0,train,2025,indian_sign_language
88,0,0,train,2025,indian_sign_language
89,0,0,train,2025,indian_sign_language
91,0,0,train,2025,indian_sign_language
93,0,0,train,2025,indian_sign_language
94,0,0,train,2025,indian_sign_language
96,0,0,train,2025,indian_sign_language
99,0,0,train,2025,indian_sign_language
100,0,0,train,2025,indian_sign_language
102,0,0,train,2025,indian_sign_language
104,0,0,train,2025,indian_sign_language
105,0,0,train,2025,indian_sign_language
106,0,0,train,2025,indian_sign_language
107,0,0,train,2025,indian_sign_language
108,0,0,train,2025,indian_sign_language
109,0,0,train,2025,indian_sign_language
110,0,0,train,2025,indian_sign_language
112,0,0,train,2025,indian_sign_language
113,0,0,train,2025,indian_sign_language
114,0,0,train,2025,indian_sign_language
116,0,0,train,2025,indian_sign_language
120,0,0,train,2025,indian_sign_language
121,0,0,train,2025,indian_sign_language
122,0,0,train,2025,indian_sign_language
123,0,0,train,2025,indian_sign_language
125,0,0,train,2025,indian_sign_language
126,0,0,train,2025,indian_sign_language
128,0,0,train,2025,indian_sign_language
129,0,0,train,2025,indian_sign_language
130,0,0,train,2025,indian_sign_language
131,0,0,train,2025,indian_sign_language
132,0,0,train,2025,indian_sign_language
133,0,0,train,2025,indian_sign_language
134,0,0,train,2025,indian_sign_language
135,0,0,train,2025,indian_sign_language
136,0,0,train,2025,indian_sign_language
138,0,0,train,2025,indian_sign_language
139,0,0,train,2025,indian_sign_language
140,0,0,train,2025,indian_sign_language
141,0,0,train,2025,indian_sign_language
142,0,0,train,2025,indian_sign_language
143,0,0,train,2025,indian_sign_language
146,0,0,train,2025,indian_sign_language
147,0,0,train,2025,indian_sign_language
148,0,0,train,2025,indian_sign_language
149,0,0,train,2025,indian_sign_language
150,0,0,train,2025,indian_sign_language
154,0,0,train,2025,indian_sign_language
155,0,0,train,2025,indian_sign_language
156,0,0,train,2025,indian_sign_language
157,0,0,train,2025,indian_sign_language
158,0,0,train,2025,indian_sign_language
161,0,0,train,2025,indian_sign_language
162,0,0,train,2025,indian_sign_language
163,0,0,train,2025,indian_sign_language
165,0,0,train,2025,indian_sign_language
166,0,0,train,2025,indian_sign_language
167,0,0,train,2025,indian_sign_language
168,0,0,train,2025,indian_sign_language
169,0,0,train,2025,indian_sign_language
170,0,0,train,2025,indian_sign_language
171,0,0,train,2025,indian_sign_language
172,0,0,train,2025,indian_sign_language
174,0,0,train,2025,indian_sign_language
175,0,0,train,2025,indian_sign_language
176,0,0,train,2025,indian_sign_language
177,0,0,train,2025,indian_sign_language
178,0,0,train,2025,indian_sign_language
179,0,0,train,2025,indian_sign_language
182,0,0,train,2025,indian_sign_language
183,0,0,train,2025,indian_sign_language
185,0,0,train,2025,indian_sign_language
186,0,0,train,2025,indian_sign_language
187,0,0,train,2025,indian_sign_language
188,0,0,train,2025,indian_sign_language
190,0,0,train,2025,indian_sign_language
191,0,0,train,2025,indian_sign_language
194,0,0,train,2025,indian_sign_language
195,0,0,train,2025,indian_sign_language
196,0,0,train,2025,indian_sign_language
197,0,0,train,2025,indian_sign_language
198,0,0,train,2025,indian_sign_language
200,0,0,train,2025,indian_sign_language
201,0,0,train,2025,indian_sign_language
202,0,0,train,2025,indian_sign_language
204,0,0,train,2025,indian_sign_language
205,0,0,train,2025,indian_sign_language
209,0,0,train,2025,indian_sign_language
210,0,0,train,2025,indian_sign_language
211,0,0,train,2025,indian_sign_language
214,0,0,train,2025,indian_sign_language
215,0,0,train,2025,indian_sign_language
216,0,0,train,2025,indian_sign_language
217,0,0,train,2025,indian_sign_language
218,0,0,train,2025,indian_sign_language
221,0,0,train,2025,indian_sign_language
222,0,0,train,2025,indian_sign_language
223,0,0,train,2025,indian_sign_language
224,0,0,train,2025,indian_sign_language
225,0,0,train,2025,indian_sign_language
226,0,0,train,2025,indian_sign_language
227,0,0,train,2025,indian_sign_language
231,0,0,train,2025,indian_sign_language
233,0,0,train,2025,indian_sign_language
234,0,0,train,2025,indian_sign_language
235,0,0,train,2025,indian_sign_language
237,0,0,train,2025,indian_sign_language
239,0,0,train,2025,indian_sign_language
240,0,0,train,2025,indian_sign_language
241,0,0,train,2025,indian_sign_language
242,0,0,train,2025,indian_sign_language
243,0,0,train,2025,indian_sign_language
244,0,0,train,2025,indian_sign_language
246,0,0,train,2025,indian_sign_language
247,0,0,train,2025,indian_sign_language
249,0,0,train,2025,indian_sign_language
250,0,0,train,2025,indian_sign_language
251,0,0,train,2025,indian_sign_language
255,1,1,train,2025,indian_sign_language
256,1,1,train,2025,indian_sign_language
257,1,1,train,2025,indian_sign_language
258,1,1,train,2025,indian_sign_language
259,1,1,train,2025,indian_sign_language
260,1,1,train,2025,indian_sign_language
262,1,1,train,2025,indian_sign_language
266,1,1,train,2025,indian_sign_language
267,1,1,train,2025,indian_sign_language
269,1,1,train,2025,indian_sign_language
270,1,1,train,2025,indian_sign_language
271,1,1,train,2025,indian_sign_language
272,1,1,train,2025,indian_sign_language
273,1,1,train,2025,indian_sign_language
276,1,1,train,2025,indian_sign_language
277,1,1,train,2025,indian_sign_language
279,1,1,train,2025,indian_sign_language
280,1,1,train,2025,indian_sign_language
285,1,1,train,2025,indian_sign_language
286,1,1,train,2025,indian_sign_language
287,1,1,train,2025,indian_sign_language
288,1,1,train,2025,indian_sign_language
289,1,1,train,2025,indian_sign_language
290,1,1,train,2025,indian_sign_language
291,1,1,train,2025,indian_sign_language
295,1,1,train,2025,indian_sign_language
298,1,1,train,2025,indian_sign_language
299,1,1,train,2025,indian_sign_language
301,1,1,train,2025,indian_sign_language
303,1,1,train,2025,indian_sign_language
305,1,1,train,2025,indian_sign_language
306,1,1,train,2025,indian_sign_language
308,1,1,train,2025,indian_sign_language
309,1,1,train,2025,indian_sign_language
310,1,1,train,2025,indian_sign_language
311,1,1,train,2025,indian_sign_language
312,1,1,train,2025,indian_sign_language
316,1,1,train,2025,indian_sign_language
317,1,1,train,2025,indian_sign_language
318,1,1,train,2025,indian_sign_language
319,1,1,train,2025,indian_sign_language
320,1,1,train,2025,indian_sign_language
321,1,1,train,2025,indian_sign_language
323,1,1,train,2025,indian_sign_language
324,1,1,train,2025,indian_sign_language
325,1,1,train,2025,indian_sign_language
328,1,1,train,2025,indian_sign_language
329,1,1,train,2025,indian_sign_language
330,1,1,train,2025,indian_sign_language
331,1,1,train,2025,indian_sign_language
333,1,1,train,2025,indian_sign_language
334,1,1,train,2025,indian_sign_language
335,1,1,train,2025,indian_sign_language
336,1,1,train,2025,indian_sign_language
337,1,1,train,2025,indian_sign_language
338,1,1,train,2025,indian_sign_language
339,1,1,train,2025,indian_sign_language
340,1,1,train,2025,indian_sign_language
341,1,1,train,2025,indian_sign_language
342,1,1,train,2025,indian_sign_language
345,1,1,train,2025,indian_sign_language
346,1,1,train,2025,indian_sign_language
347,1,1,train,2025,indian_sign_language
348,1,1,train,2025,indian_sign_language
349,1,1,train,2025,indian_sign_language
350,1,1,train,2025,indian_sign_language
351,1,1,train,2025,indian_sign_language
352,1,1,train,2025,indian_sign_language
353,1,1,train,2025,indian_sign_language
354,1,1,train,2025,indian_sign_language
355,1,1,train,2025,indian_sign_language
356,1,1,train,2025,indian_sign_language
357,1,1,train,2025,indian_sign_language
358,1,1,train,2025,indian_sign_language
359,1,1,train,2025,indian_sign_language
360,1,1,train,2025,indian_sign_language
363,1,1,train,2025,indian_sign_language
364,1,1,train,2025,indian_sign_language
365,1,1,train,2025,indian_sign_language
366,1,1,train,2025,indian_sign_language
368,1,1,train,2025,indian_sign_language
369,1,1,train,2025,indian_sign_language
370,1,1,train,2025,indian_sign_language
372,1,1,train,2025,indian_sign_language
373,1,1,train,2025,indian_sign_language
374,1,1,train,2025,indian_sign_language
375,1,1,train,2025,indian_sign_language
377,1,1,train,2025,indian_sign_language
380,1,1,train,2025,indian_sign_language
381,1,1,train,2025,indian_sign_language
382,1,1,train,2025,indian_sign_language
385,1,1,train,2025,indian_sign_language
386,1,1,train,2025,indian_sign_language
387,1,1,train,2025,indian_sign_language
388,1,1,train,2025,indian_sign_language
389,1,1,train,2025,indian_sign_language
390,1,1,train,2025,indian_sign_language
392,1,1,train,2025,indian_sign_language
394,1,1,train,2025,indian_sign_language
395,1,1,train,2025,indian_sign_language
396,1,1,train,2025,indian_sign_language
397,1,1,train,2025,indian_sign_language
398,1,1,train,2025,indian_sign_language
399,1,1,train,2025,indian_sign_language
402,1,1,train,2025,indian_sign_language
404,1,1,train,2025,indian_sign_language
405,1,1,train,2025,indian_sign_language
407,1,1,train,2025,indian_sign_language
408,1,1,train,2025,indian_sign_language
409,1,1,train,2025,indian_sign_language
410,1,1,train,2025,indian_sign_language
411,1,1,train,2025,indian_sign_language
414,1,1,train,2025,indian_sign_language
415,1,1,train,2025,indian_sign_language
416,1,1,train,2025,indian_sign_language
418,1,1,train,2025,indian_sign_language
420,1,1,train,2025,indian_sign_language
422,1,1,train,2025,indian_sign_language
423,1,1,train,2025,indian_sign_language
424,1,1,train,2025,indian_sign_language
426,1,1,train,2025,indian_sign_language
429,1,1,train,2025,indian_sign_language
430,1,1,train,2025,indian_sign_language
432,1,1,train,2025,indian_sign_language
433,1,1,train,2025,indian_sign_language
435,1,1,train,2025,indian_sign_language
436,1,1,train,2025,indian_sign_language
437,1,1,train,2025,indian_sign_language
438,1,1,train,2025,indian_sign_language
439,1,1,train,2025,indian_sign_language
441,1,1,train,2025,indian_sign_language
442,1,1,train,2025,indian_sign_language
443,1,1,train,2025,indian_sign_language
445,1,1,train,2025,indian_sign_language
446,1,1,train,2025,indian_sign_language
449,1,1,train,2025,indian_sign_language
450,1,1,train,2025,indian_sign_language
452,1,1,train,2025,indian_sign_language
453,1,1,train,2025,indian_sign_language
454,1,1,train,2025,indian_sign_language
456,1,1,train,2025,indian_sign_language
457,1,1,train,2025,indian_sign_language
460,1,1,train,2025,indian_sign_language
461,1,1,train,2025,indian_sign_language
462,1,1,train,2025,indian_sign_language
463,1,1,train,2025,indian_sign_language
464,1,1,train,2025,indian_sign_language
465,1,1,train,2025,indian_sign_language
467,1,1,train,2025,indian_sign_language
468,2,2,train,2025,indian_sign_language
469,2,2,train,2025,indian_sign_language
471,2,2,train,2025,indian_sign_language
474,2,2,train,2025,indian_sign_language
475,2,2,train,2025,indian_sign_language
476,2,2,train,2025,indian_sign_language
478,2,2,train,2025,indian_sign_language
479,2,2,train,2025,indian_sign_language
480,2,2,train,2025,indian_sign_language
481,2,2,train,2025,indian_sign_language
483,2,2,train,2025,indian_sign_language
485,2,2,train,2025,indian_sign_language
486,2,2,train,2025,indian_sign_language
488,2,2,train,2025,indian_sign_language
489,2,2,train,2025,indian_sign_language
494,2,2,train,2025,indian_sign_language
495,2,2,train,2025,indian_sign_language
497,2,2,train,2025,indian_sign_language
498,2,2,train,2025,indian_sign_language
500,2,2,train,2025,indian_sign_language
502,2,2,train,2025,indian_sign_language
503,2,2,train,2025,indian_sign_language
