sample_id,label_id,label_name,split,seed,dataset
5,0,0,train,2024,asl_dataset
6,0,0,train,2024,asl_dataset
7,0,0,train,2024,asl_dataset
8,0,0,train,2024,asl_dataset
11,0,0,train,2024,asl_dataset
12,0,0,train,2024,asl_dataset
13,0,0,train,2024,asl_dataset
14,0,0,train,2024,asl_dataset
15,0,0,train,2024,asl_dataset
16,0,0,train,2024,asl_dataset
17,0,0,train,2024,asl_dataset
18,0,0,train,2024,asl_dataset
19,0,0,train,2024,asl_dataset
20,0,0,train,2024,asl_dataset
21,0,0,train,2024,asl_dataset
22,0,0,train,2024,asl_dataset
24,0,0,train,2024,asl_dataset
25,0,0,train,2024,asl_dataset
26,0,0,train,2024,asl_dataset
28,0,0,train,2024,asl_dataset
29,1,1,train,2024,asl_dataset
30,1,1,train,2024,asl_dataset
31,1,1,train,2024,asl_dataset
32,1,1,train,2024,asl_dataset
35,1,1,train,2024,asl_dataset
38,1,1,train,2024,asl_dataset
40,1,1,train,2024,asl_dataset
41,1,1,train,2024,asl_dataset
42,1,1,train,2024,asl_dataset
43,1,1,train,2024,asl_dataset
44,1,1,train,2024,asl_dataset
45,1,1,train,2024,asl_dataset
46,1,1,train,2024,asl_dataset
48,1,1,train,2024,asl_dataset
50,1,1,train,2024,asl_dataset
52,1,1,train,2024,asl_dataset
53,1,1,train,2024,asl_dataset
54,1,1,train,2024,asl_dataset
57,1,1,train,2024,asl_dataset
60,1,1,train,2024,asl_dataset
61,1,1,train,2024,asl_dataset
63,1,1,train,2024,asl_dataset
64,1,1,train,2024,asl_dataset
65,1,1,train,2024,asl_dataset
66,1,1,train,2024,asl_dataset
67,1,1,train,2024,asl_dataset
68,1,1,train,2024,asl_dataset
70,1,1,train,2024,asl_dataset
71,1,1,train,2024,asl_dataset
72,1,1,train,2024,asl_dataset
73,1,1,train,2024,asl_dataset
74,1,1,train,2024,asl_dataset
75,1,1,train,2024,asl_dataset
76,1,1,train,2024,asl_dataset
77,1,1,train,2024,asl_dataset
78,1,1,train,2024,asl_dataset
79,1,1,train,2024,asl_dataset
81,1,1,train,2024,asl_dataset
82,1,1,train,2024,asl_dataset
83,1,1,train,2024,asl_dataset
86,1,1,train,2024,asl_dataset
87,2,2,train,2024,asl_dataset
89,2,2,train,2024,asl_dataset
91,2,2,train,2024,asl_dataset
93,2,2,train,2024,asl_dataset
94,2,2,train,2024,asl_dataset
95,2,2,train,2024,asl_dataset
97,2,2,train,2024,asl_dataset
99,2,2,train,2024,asl_dataset
100,2,2,train,2024,asl_dataset
101,2,2,train,2024,asl_dataset
102,2,2,train,2024,asl_dataset
103,2,2,train,2024,asl_dataset
104,2,2,train,2024,asl_dataset
105,2,2,train,2024,asl_dataset
108,2,2,train,2024,asl_dataset
109,2,2,train,2024,asl_dataset
111,2,2,train,2024,asl_dataset
114,2,2,train,2024,asl_dataset
115,2,2,train,2024,asl_dataset
116,2,2,train,2024,asl_dataset
117,2,2,train,2024,asl_dataset
118,2,2,train,2024,asl_dataset
120,2,2,train,2024,asl_dataset
121,2,2,train,2024,asl_dataset
122,2,2,train,2024,asl_dataset
123,2,2,train,2024,asl_dataset
124,2,2,train,2024,asl_dataset
126,2,2,train,2024,asl_dataset
127,2,2,train,2024,asl_dataset
128,2,2,train,2024,asl_dataset
130,2,2,train,2024,asl_dataset
131,2,2,train,2024,asl_dataset
133,2,2,train,2024,asl_dataset
134,3,3,train,2024,asl_dataset
135,3,3,train,2024,asl_dataset
136,3,3,train,2024,asl_dataset
137,3,3,train,2024,asl_dataset
142,3,3,train,2024,asl_dataset
143,3,3,train,2024,asl_dataset
144,3,3,train,2024,asl_dataset
145,3,3,train,2024,asl_dataset
146,3,3,train,2024,asl_dataset
148,3,3,train,2024,asl_dataset
149,3,3,train,2024,asl_dataset
150,3,3,train,2024,asl_dataset
153,3,3,train,2024,asl_dataset
154,3,3,train,2024,asl_dataset
155,3,3,train,2024,asl_dataset
156,3,3,train,2024,asl_dataset
158,3,3,train,2024,asl_dataset
160,3,3,train,2024,asl_dataset
163,3,3,train,2024,asl_dataset
164,3,3,train,2024,asl_dataset
165,3,3,train,2024,asl_dataset
166,3,3,train,2024,asl_dataset
167,3,3,train,2024,asl_dataset
168,3,3,train,2024,asl_dataset
169,3,3,train,2024,asl_dataset
170,3,3,train,2024,asl_dataset
171,3,3,train,2024,asl_dataset
172,3,3,train,2024,asl_dataset
173,3,3,train,2024,asl_dataset
174,3,3,train,2024,asl_dataset
175,3,3,train,2024,asl_dataset
177,3,3,train,2024,asl_dataset
178,3,3,train,2024,asl_dataset
179,3,3,train,2024,asl_dataset
180,3,3,train,2024,asl_dataset
181,3,3,train,2024,asl_dataset
182,3,3,train,2024,asl_dataset
183,3,3,train,2024,asl_dataset
184,3,3,train,2024,asl_dataset
186,3,3,train,2024,asl_dataset
187,3,3,train,2024,asl_dataset
191,3,3,train,2024,asl_dataset
193,3,3,train,2024,asl_dataset
195,3,3,train,2024,asl_dataset
198,3,3,train,2024,asl_dataset
199,3,3,train,2024,asl_dataset
200,4,4,train,2024,asl_dataset
201,4,4,train,2024,asl_dataset
204,4,4,train,2024,asl_dataset
205,4,4,train,2024,asl_dataset
206,4,4,train,2024,asl_dataset
207,4,4,train,2024,asl_dataset
208,4,4,train,2024,asl_dataset
209,4,4,train,2024,asl_dataset
210,4,4,train,2024,asl_dataset
211,4,4,train,2024,asl_dataset
215,4,4,train,2024,asl_dataset
216,4,4,train,2024,asl_dataset
217,4,4,train,2024,asl_dataset
220,4,4,train,2024,asl_dataset
221,4,4,train,2024,asl_dataset
224,4,4,train,2024,asl_dataset
227,4,4,train,2024,asl_dataset
228,4,4,train,2024,asl_dataset
230,4,4,train,2024,asl_dataset
231,4,4,train,2024,asl_dataset
232,4,4,train,2024,asl_dataset
234,4,4,train,2024,asl_dataset
235,4,4,train,2024,asl_dataset
236,4,4,train,2024,asl_dataset
237,4,4,train,2024,asl_dataset
239,4,4,train,2024,asl_dataset
240,4,4,train,2024,asl_dataset
241,4,4,train,2024,asl_dataset
242,4,4,train,2024,asl_dataset
243,4,4,train,2024,asl_dataset
245,4,4,train,2024,asl_dataset
246,4,4,train,2024,asl_dataset
250,4,4,train,2024,asl_dataset
251,4,4,train,2024,asl_dataset
252,4,4,train,2024,asl_dataset
253,4,4,train,2024,asl_dataset
254,4,4,train,2024,asl_dataset
255,4,4,train,2024,asl_dataset
256,4,4,train,2024,asl_dataset
257,4,4,train,2024,asl_dataset
259,4,4,train,2024,asl_dataset
260,4,4,train,2024,asl_dataset
261,4,4,train,2024,asl_dataset
262,4,4,train,2024,asl_dataset
263,4,4,train,2024,asl_dataset
264,4,4,train,2024,asl_dataset
266,4,4,train,2024,asl_dataset
267,5,5,train,2024,asl_dataset
268,5,5,train,2024,asl_dataset
269,5,5,train,2024,asl_dataset
270,5,5,train,2024,asl_dataset
271,5,5,train,2024,asl_dataset
272,5,5,train,2024,asl_dataset
273,5,5,train,2024,asl_dataset
274,5,5,train,2024,asl_dataset
275,5,5,train,2024,asl_dataset
276,5,5,train,2024,asl_dataset
277,5,5,train,2024,asl_dataset
278,5,5,train,2024,asl_dataset
279,5,5,train,2024,asl_dataset
280,5,5,train,2024,asl_dataset
281,5,5,train,2024,asl_dataset
285,5,5,train,2024,asl_dataset
286,5,5,train,2024,asl_dataset
287,5,5,train,2024,asl_dataset
288,5,5,train,2024,asl_dataset
290,5,5,train,2024,asl_dataset
291,5,5,train,2024,asl_dataset
292,5,5,train,2024,asl_dataset
293,5,5,train,2024,asl_dataset
294,5,5,train,2024,asl_dataset
295,5,5,train,2024,asl_dataset
297,5,5,train,2024,asl_dataset
300,5,5,train,2024,asl_dataset
301,5,5,train,2024,asl_dataset
302,5,5,train,2024,asl_dataset
305,5,5,train,2024,asl_dataset
306,5,5,train,2024,asl_dataset
307,5,5,train,2024,asl_dataset
313,5,5,train,2024,asl_dataset
314,5,5,train,2024,asl_dataset
315,5,5,train,2024,asl_dataset
317,5,5,train,2024,asl_dataset
318,5,5,train,2024,asl_dataset
319,5,5,train,2024,asl_dataset
322,5,5,train,2024,asl_dataset
323,5,5,train,2024,asl_dataset
324,5,5,train,2024,asl_dataset
325,5,5,train,2024,asl_dataset
326,5,5,train,2024,asl_dataset
328,5,5,train,2024,asl_dataset
329,5,5,train,2024,asl_dataset
331,5,5,train,2024,asl_dataset
332,5,5,train,2024,asl_dataset
334,5,5,train,2024,asl_dataset
335,6,6,train,2024,asl_dataset
336,6,6,train,2024,asl_dataset
337,6,6,train,2024,asl_dataset
338,6,6,train,2024,asl_dataset
340,6,6,train,2024,asl_dataset
341,6,6,train,2024,asl_dataset
343,6,6,train,2024,asl_dataset
344,6,6,train,2024,asl_dataset
345,6,6,train,2024,asl_dataset
346,6,6,train,2024,asl_dataset
347,6,6,train,2024,asl_dataset
349,6,6,train,2024,asl_dataset
350,6,6,train,2024,asl_dataset
352,6,6,train,2024,asl_dataset
353,6,6,train,2024,asl_dataset
356,6,6,train,2024,asl_dataset
357,6,6,train,2024,asl_dataset
358,6,6,train,2024,asl_dataset
359,6,6,train,2024,asl_dataset
363,6,6,train,2024,asl_dataset
365,6,6,train,2024,asl_dataset
366,6,6,train,2024,asl_dataset
367,6,6,train,2024,asl_dataset
369,6,6,train,2024,asl_dataset
370,6,6,train,2024,asl_dataset
371,6,6,train,2024,asl_dataset
372,6,6,train,2024,asl_dataset
373,6,6,train,2024,asl_dataset
375,6,6,train,2024,asl_dataset
376,6,6,train,2024,asl_dataset
380,6,6,train,2024,asl_dataset
381,6,6,train,2024,asl_dataset
382,6,6,train,2024,asl_dataset
383,6,6,train,2024,asl_dataset
384,7,7,train,2024,asl_dataset
386,7,7,train,2024,asl_dataset
389,7,7,train,2024,asl_dataset
390,7,7,train,2024,asl_dataset
392,7,7,train,2024,asl_dataset
393,7,7,train,2024,asl_dataset
395,7,7,train,2024,asl_dataset
397,7,7,train,2024,asl_dataset
398,7,7,train,2024,asl_dataset
400,7,7,train,2024,asl_dataset
401,7,7,train,2024,asl_dataset
402,7,7,train,2024,asl_dataset
403,7,7,train,2024,asl_dataset
404,7,7,train,2024,asl_dataset
406,7,7,train,2024,asl_dataset
407,7,7,train,2024,asl_dataset
408,7,7,train,2024,asl_dataset
410,7,7,train,2024,asl_dataset
412,7,7,train,2024,asl_dataset
413,7,7,train,2024,asl_dataset
415,7,7,train,2024,asl_dataset
416,7,7,train,2024,asl_dataset
417,7,7,train,2024,asl_dataset
418,7,7,train,2024,asl_dataset
